Language,Complexity_Score,Nesting_Depth,Memory_MB,Joules
C,85,1,115.86516885572672,71.06443809968201
C,25,1,43.01843184490603,31.120149933366672
C,36,3,48.03117591840602,49.749525848048236
C,73,5,432.2538225099647,140.11554400983303
C,32,3,230.56044697914677,84.25687961339679
C,44,1,221.18275805151515,75.48502381872888
C,57,4,202.55737041919272,85.83861283011142
C,24,2,91.76149883238888,41.255998691896146
C,56,1,179.47995576155014,69.54415614056846
C,20,3,22.46940235381793,40.98813379908374
C,43,3,210.71815849866368,92.29363370346275
C,49,1,341.7891134701546,85.02908640645732
C,56,4,284.24733797059054,121.93766214056876
C,31,4,92.0062692379277,63.735590115546465
C,45,4,58.658079349309546,67.22023490158173
C,46,3,200.11351237396605,82.30196437911005
C,30,2,451.0407596780756,125.29764718446134
C,37,2,193.6537482130802,57.312969717710885
C,18,4,277.2367493969682,82.12925952477607
C,29,5,307.3698973726957,108.6372121975527
C,13,2,92.48510840037382,39.87616133411038
C,53,3,420.8891153023858,136.88379310687122
C,51,2,38.24731527752219,48.30063918496777
C,46,4,125.1682352538743,78.76099498779845
C,1,4,295.6623688206552,91.15888835238873
C,99,5,316.8548174963213,122.59582573964519
C,17,3,441.35423345297426,109.0656280150398
C,86,1,398.33548206183036,141.72085439978633
C,8,4,427.7533131317612,109.15682687730751
C,36,3,74.86246572713651,62.27366310129763
C,54,5,234.64854803893633,121.40183481088337
C,21,3,279.1680149075553,85.25241853779723
C,41,2,472.58062597444496,119.22595892056393
C,17,3,236.71104648204283,74.38777243491006
C,96,2,250.7949069889928,116.03056346738798
C,75,1,285.7287325209462,114.78402147119088
C,64,1,187.51136267830967,70.25848167853889
C,81,3,448.2817528438738,124.99267121397357
C,47,4,405.22877773987574,113.35288310471667
C,35,1,39.14106874496758,31.37476550495252
C,63,3,229.67633713101688,93.01463234404666
C,13,5,463.92747729774254,127.98910991743733
C,93,3,437.3036858390338,148.220909616568
C,10,2,319.9466138832557,84.01877033871195
C,41,3,113.24543229492956,67.67829795798245
C,57,3,498.9322192841693,153.2424687359203
C,71,3,371.55606409514974,133.04278405998917
C,25,5,372.8333046572244,121.85121069695771
C,5,4,332.6848526783269,88.78261841131557
C,1,4,353.01679365833115,92.627248474743
C,34,4,209.48217967155753,81.12940486267944
C,75,3,279.0738647758146,122.7341055675334
C,96,2,12.983486637521144,79.36919681749097
C,83,3,435.78268361678107,139.24460121695466
C,34,2,128.6932967340378,58.202890423069675
C,60,2,45.72189933027272,49.902432037564914
C,34,3,403.70654421547346,107.78772569216503
C,78,3,20.793191399670327,74.71020056090713
C,17,1,117.4442413426991,38.734148313936466
C,13,5,115.16775589681339,72.15925273185991
C,31,1,362.69781214379617,86.82607554677108
C,32,2,297.0737463422244,82.16348436472155
C,32,2,128.5465233546095,56.47615377648126
C,28,4,158.56508913591256,76.65271347175332
C,4,5,459.2279284441442,107.4730387659007
C,8,2,206.70835914746488,58.811530889675005
C,76,1,165.61752967794718,83.60916126597064
C,95,1,260.4532782262426,104.18411463066482
C,50,1,176.7816656898237,67.54659633128364
C,44,1,50.530576146933214,41.323522243812576
C,34,4,290.1864901675053,93.49400164922311
C,82,3,222.57053559249948,105.95750652291804
C,76,3,53.751867017530735,77.89038696392585
C,58,2,286.6682349886589,92.69191432431185
C,85,5,439.00050101078193,167.9613801454517
C,33,4,73.50431908576655,63.08956450572114
C,73,5,242.9492378465361,122.72121762612642
C,83,4,499.73846162565906,165.56225773146267
C,28,1,243.2241881957114,62.15273932825658
C,18,3,191.20849543371654,72.59447436442507
C,31,2,113.87708680234245,51.3704648722088
C,73,3,367.9432168698072,139.24939972815588
C,87,5,27.609950711561137,93.94335283824063
C,9,4,371.912754484842,109.56309644564189
C,21,4,359.47137280848267,96.0746426649268
C,54,1,446.20535129172544,110.2903987682998
C,57,1,64.64098403742543,45.493509076244735
C,10,5,141.12041159670602,61.098267537145645
C,86,1,70.94051551025001,62.20651453769801
C,10,3,251.50364637924883,77.26600118310603
C,54,4,14.862672352639459,51.85305940738469
C,43,1,482.11462803491827,134.5887544985649
C,84,4,140.9537885988617,103.10969881241813
C,81,4,488.24677340681467,170.08512689850215
C,34,5,140.13558814971697,84.7975738625979
C,96,5,177.48381569116944,115.00237976650158
C,57,4,10.663276600579396,66.50797620642466
C,43,5,326.7647834025859,125.59599095329187
C,72,5,205.02259354770638,119.40645132746849
C,4,3,357.96636158105224,90.07069154018576
C,77,4,242.16681591499383,121.09948182975215
C,90,4,479.3170024842199,166.01943549145338
C,15,4,390.6947250603405,110.32843588525282
C,17,3,365.5573281344638,103.34362102721619
C,25,2,164.4220491749511,59.37432469074474
C,83,3,491.0101286876995,166.43111989662924
C,95,4,324.9812682520854,141.34376253396383
C,65,1,474.223672297359,139.80229125787267
C,57,1,348.09987128138226,95.12140725201981
C,26,1,465.99733437480313,94.05799250428697
C,54,1,479.3877193178175,123.35448859158474
C,27,2,128.5277141153157,60.49044120433889
C,69,2,277.96122407781183,103.03203913114747
C,46,5,234.7129923217816,113.04290196910982
C,8,4,449.86058961219874,116.8434824595795
C,33,1,490.78433929041677,117.56484134310745
C,28,4,480.7072180014679,135.3543197570424
C,16,4,476.20060707729783,124.93414735932772
C,11,5,224.1279839761542,85.84179438329541
C,19,2,490.77714001352433,118.1605067600894
C,59,5,472.4137804819082,148.67967723087375
C,43,5,476.9194300389355,146.04643651184776
C,8,4,131.19675475135085,59.647262436865105
C,65,3,336.6342347328434,120.77548880703405
C,86,5,254.45887562261154,119.60334059540966
C,9,5,14.428849848853167,46.997474552603315
C,42,3,32.56779975307862,50.71479641435561
C,42,4,97.16518078402149,77.44647337594279
C,22,5,130.44564526001497,73.41833559182184
C,93,3,448.37497081304093,154.2796980742295
C,89,5,245.9591767351686,136.3505382635502
C,67,4,54.45363409511621,67.50490492502398
C,17,2,496.29672179364167,110.3208959244151
C,93,4,291.18221451121155,144.0920890929637
C,1,2,439.90424998057745,92.91780583896492
C,20,4,23.484400718803492,46.76950771093562
C,5,2,478.5968457598885,108.67948911036676
C,22,2,342.9794642956151,86.56933966778492
C,11,3,219.47589735077474,61.09295944841699
C,76,2,421.43323129730726,130.63406606995036
C,71,2,447.3535314683725,124.11112038375632
C,21,4,413.34880704734104,116.86604097867918
C,93,1,154.89039028038607,92.48534010604644
C,46,4,321.66080970218445,102.05984900223882
C,99,5,235.40117383459148,125.56591684749947
C,24,3,419.5547046761528,120.84089226899938
C,24,2,414.1460495761155,95.0430135661598
C,34,1,237.01389010367043,68.05655210793914
C,53,1,10.005701030129408,40.24406000333369
C,60,5,364.33285420245153,130.53495507286746
C,85,5,224.36614403802275,119.50555546061321
C,51,4,483.7542949016498,152.0273931853334
C,41,5,381.9437802366041,118.44236303587716
C,58,2,449.0599918320373,122.62833703581599
C,51,1,191.76109399730495,73.6681095163084
C,47,4,492.58061735361315,138.47008856624217
C,21,1,196.53794376882422,59.845885652465164
C,31,2,357.56720595157867,99.65359958939169
C,9,1,476.5886749918214,94.320584631333
C,10,1,187.23802488119452,47.175552700609295
C,21,5,60.23282239257248,61.95238458260126
C,65,1,94.3237223546771,60.023344380582444
C,66,3,403.7238731331178,135.5988480243032
C,23,2,367.2007202113501,90.97271139794765
C,41,5,79.66351888490883,77.91265541594282
C,70,4,489.47747951067885,161.42394174077964
C,76,5,474.07442688317434,173.61012421362636
C,65,1,196.45367783624832,81.1109485646245
C,68,2,17.87031384069301,53.53485121724388
C,43,4,70.94758730824893,68.68078704847412
C,34,5,57.78201956403976,72.41852117390621
C,88,3,255.53306132847658,119.40321603756378
C,40,3,220.5020123522717,95.04869069398967
C,69,3,246.30953701357416,107.87041510859814
C,89,4,341.8046821042601,137.49580856905555
C,44,2,436.9928767535186,126.6033098389245
C,7,3,426.8333276963747,107.63638611293685
C,83,3,15.956818023919535,69.18634530132856
C,12,5,160.32053376584918,73.68998653335261
C,27,4,314.43330003430896,110.09566388131168
C,78,5,43.493068151879726,82.86524947733074
C,59,1,150.02157905042594,75.45261370107524
C,69,3,37.72697151189065,64.14641385153871
C,47,4,491.20427313782164,151.34518935215286
C,87,3,394.7817176428474,149.87565824638924
C,93,4,146.147860283959,103.6424108128736
C,57,2,230.5570979726574,77.59010239115392
C,74,1,60.529467579957135,60.70103692550452
C,41,5,103.00949845635644,78.80476331417461
C,84,1,110.17588123527796,69.42859275444528
C,3,2,263.22707017279754,64.19615144341427
C,35,2,150.85621579965255,62.29501358481893
C,43,3,47.03597078849282,54.881588768185246
C,20,3,220.8836273484887,71.2023695158806
C,99,2,141.02699365019524,107.25314566455178
C,34,3,192.89730908675187,67.12567327609067
C,96,1,267.6205475839761,124.69463241013818
C,59,4,10.98907369663462,74.14850276528354
C,59,3,442.66697416658883,125.41740833575534
C,22,4,353.55840126456206,99.34113862764143
C,45,4,468.77089831247736,155.64017247354295
C,9,4,470.42924053381904,125.67647365936944
C,46,2,372.3100326173428,100.59598112223037
C,6,1,254.0397925978658,53.22566589070607
C,85,1,222.67027662729183,102.06574839274985
C,15,4,222.8576263132388,87.96172590057408
C,41,2,353.42514157210167,110.94950913085668
C,40,1,411.00108757585525,102.94324763971974
C,69,3,131.30428743714435,82.65949737207866
C,40,3,234.88085313244196,90.92167798408346
C,75,2,192.37819199435742,100.33913924843702
C,10,2,404.49425606287474,84.16194700252095
C,74,1,134.14501332923408,73.39325685694612
C,91,3,387.66384014372034,128.61989355413937
C,89,1,433.94474022492744,131.36127625927514
C,97,5,336.5668932881495,148.9848011619597
C,61,2,131.70796828417167,79.60805637329928
C,60,2,254.72156723474933,86.27115881876955
C,79,4,215.5009097168161,113.13288968908093
C,63,3,303.4342460389251,114.8713068130717
C,7,5,240.0675156014927,76.78494607178224
C,88,4,112.91438126297798,105.48965951860092
C,38,2,210.3008580022747,68.55773686183153
C,38,5,88.62668099290096,78.4664481672854
C,47,4,228.6385982789964,99.31401375313462
C,68,5,13.902558325271052,76.8382978971472
C,23,1,184.874127833844,56.34356151558783
C,63,2,415.99224297397984,118.70503035015695
C,32,5,170.10384559472,91.75221372475576
C,49,2,143.03438954911525,64.19646769864484
C,61,1,48.043980234502826,45.89884837975786
C,35,1,430.8202178723958,111.02755965083712
C,87,3,213.11287176022822,112.38343764017144
C,86,1,88.57904899867414,65.85250462406198
C,46,4,122.50309876944465,80.24613709491952
C,23,5,90.98940017004914,67.0501610059688
C,22,1,179.1626772982865,58.18136209692871
C,32,2,442.0146163430292,114.62433797349047
C,36,2,264.4200396823005,77.31176913006517
C,28,3,130.2226339414434,60.712805757318016
C,19,4,290.23697988679436,88.84546090259029
C,9,1,220.18272338077068,58.904059375440866
C,47,2,94.13001477567029,59.3696016920492
C,50,2,211.85946656670995,82.48506740819437
C,48,5,351.3473628965211,135.36850809477227
C,64,5,175.2312220272185,107.40475689184656
C,71,5,202.01109286213273,106.5409678869797
C,49,3,110.11502786549545,56.25230375686371
C,62,1,430.081362156812,121.17715906061305
C,3,5,317.92896374114764,88.98043832116545
C,25,4,351.6649553363899,113.33100194291461
C,56,1,237.87707166731573,79.60232749930383
C,51,1,270.4729244197467,86.22075330427832
C,29,3,412.0933912615275,109.35498910923339
C,11,5,210.77222585704016,67.0589174383875
C,57,2,451.86927398765204,125.22222854597096
C,57,4,425.48466304404076,147.02023138801727
C,57,1,46.31165706168487,51.14999132107614
C,79,4,498.6193534124457,157.58193896838603
C,93,3,117.85454969332903,86.5346883282649
C,59,4,237.47687467222022,94.36449394518418
C,75,2,181.47302036952348,87.77493371748683
C,2,1,192.88816662582457,45.294446080026106
C,31,4,56.73208511379873,50.60602233961088
C,58,5,265.32586334911,132.08171038923066
C,62,2,381.6659216490314,111.19498579411251
C,92,1,180.01170326993363,100.04551033622465
C,6,5,87.7526481079456,59.128060154050814
C,21,2,445.6726827306049,95.8126810420933
C,86,2,160.38321146533931,101.63858190338958
C,16,3,100.83266175043063,47.18059796329432
C,59,2,218.1769130053626,86.81665589176026
C,79,1,296.4873641812541,110.90637073374894
C,50,4,227.49100232643755,102.34674879596757
C,62,1,139.3903724999222,66.40675347160084
C,38,3,321.82339795135346,92.98974870185239
C,28,5,350.3740698579266,108.70141222906264
C,13,3,301.69860030446966,88.94038509017028
C,79,4,236.14623451841734,105.9520012697247
C,70,4,389.0946567988762,132.31643239840847
C,8,1,237.35516441756826,56.36375551892439
C,22,5,440.80102857461134,132.1001589738395
C,46,2,394.04847061845214,99.04515354348737
C,89,3,261.9585096045762,114.95390300338359
C,77,2,423.98696040006223,148.94583794066514
C,75,1,292.5841754403006,106.78764028785815
C,74,3,498.8378657270567,159.5499628635665
C,35,5,165.8711789827013,84.81281363844934
C,30,4,330.6275826914327,114.17134283582861
C,35,2,356.0176660383365,93.02911235307185
C,58,3,469.8227344904906,135.06983018119013
C,69,5,207.14412806629306,107.4813502181211
C,29,3,226.72396467105628,78.32182537384145
C,74,5,200.72293112897637,118.33059463682119
C,24,3,465.27836480757674,107.74979673468366
C,55,4,268.56195844863055,113.34587707285921
C,25,3,475.1083396586368,129.31509486385448
C,61,2,187.59134808175625,83.48071185963983
C,87,1,325.68579458889764,119.17829219871305
C,89,1,44.202320761168174,71.65775930798122
C,71,4,212.77545800718997,110.01698101626472
C,76,2,337.20268988554494,114.74005840916499
C,20,2,391.76026733393553,98.8297439345125
C,59,3,232.2537099621887,109.66441174932103
C,38,3,323.1257578683112,98.26979974425393
C,90,5,85.30861099366022,90.49960638303284
C,36,2,372.8767143971599,105.76172752453124
C,40,3,35.47478246907667,50.622060927632305
C,30,1,307.35500821466815,76.81598405342565
C,55,3,113.50359742173619,76.40550431905812
C,88,1,498.64657095276533,137.4556220804249
C,84,5,449.70927423755666,167.97450314994984
C,8,5,40.57309361315585,49.460702841115534
C,20,4,42.838103498092885,48.00892735519315
C,50,4,92.37788291565496,70.2540527587343
C,20,2,141.59546205228486,45.35223153372684
C,11,5,123.92793618183728,63.72345190313269
C,60,2,135.66689989821532,79.36134627558228
C,96,4,113.14840043601805,94.94435441346769
C,86,4,81.99174255604767,97.73694367766186
C,87,2,416.3639747216221,134.127824766251
C,11,4,312.4372148801714,91.79709765601265
C,10,3,11.539043963579838,27.51393191976524
C,60,1,226.45578090247648,81.03020731580824
C,55,2,148.1403310233173,72.86786627115676
C,98,1,103.45573391953837,83.55052681752566
C,76,1,432.4794570925125,108.99487011359841
C,15,5,494.83105417287766,132.18766361597167
C,91,5,249.80234332922848,140.35411519089803
C,80,1,251.35884466911583,105.18869416410168
C,71,1,431.29939065770634,123.64489738149834
C,18,4,213.91123014389728,83.48286664758353
C,81,1,95.99089741686511,69.48259701837172
C,83,5,293.86408866434954,157.17539618210154
C,4,4,280.8045112106066,81.82360039532612
C,25,5,334.21695721830264,113.09960550772526
C,92,5,146.53510092636785,105.68325743725315
C,28,3,99.59051213572039,53.6837452085532
C,38,1,394.96512072927237,105.29752619422202
C,32,3,470.05853042022477,122.04967579031589
C,59,5,400.0039297003162,149.2929775109086
C,62,4,339.6546610621087,119.255556848181
C,84,4,10.320161473036782,74.35941119122324
C,42,2,36.22208682739121,40.49920781416074
C,36,1,281.62536242676896,74.67348311133256
C,77,1,154.0350594982798,78.34792016338807
C,59,2,395.04819627950286,123.32818275086966
C,13,5,238.48671234051122,83.85726216602559
C,2,2,261.3318607396352,65.1626096139454
C,30,5,387.0299581002031,133.8079780310608
C,13,3,24.927206291390462,33.26389662317621
C,21,1,260.18457115518436,69.42606051305394
C,74,4,255.6250658666074,118.47227455976574
C,87,4,146.45065717450063,98.54023005063706
C,32,4,365.0531605553382,118.80879142381089
C,78,1,308.07655500380815,99.81782424456992
C,65,3,402.7084303492473,125.73835892532695
C,62,3,377.8771281134173,127.4530632141651
C,32,2,341.92263364554765,91.20523434640957
C,85,2,165.84429054995016,88.83113541540429
C,72,1,148.57255402854486,81.93060135469452
C,11,1,172.78072976418758,48.4275883687159
C,6,3,104.23184905647746,49.87339737701032
C,28,2,313.6118042030119,87.82879767173925
C,86,2,457.3361923395981,170.2684034354629
C++,36,2,233.2533866542533,95.17728246202617
C++,100,4,495.15333458256424,237.44328794858654
C++,58,4,176.5862132586916,111.56804060851348
C++,1,2,178.25948406704566,53.965468992206524
C++,40,1,468.38741162847293,132.0934450478575
C++,4,4,90.79354051691784,53.54302339441425
C++,16,4,143.74549741842904,74.10831044353884
C++,34,3,130.86272174464918,66.85495402782387
C++,73,2,327.2830677732479,129.24641720841436
C++,24,5,66.25049435312725,72.20599701740139
C++,27,1,13.370201487628163,31.02941004135317
C++,26,2,429.50492451673426,117.92623256994372
C++,50,4,381.1575782708517,140.27788388517854
C++,1,1,367.5588341837369,82.42650402372831
C++,3,2,305.8605260452571,87.41018305091312
C++,85,5,270.4129079527596,162.35702280036315
C++,38,5,251.48159642108405,131.19525138665762
C++,46,1,90.55870924865057,52.219286890721015
C++,5,1,32.17210261925505,18.019784817154594
C++,99,3,211.31997500184326,139.8055164839562
C++,10,1,471.9029967136489,116.04370299658574
C++,64,5,58.381231372506264,97.70757140111243
C++,53,5,68.16745679946462,95.69133903529128
C++,65,4,312.3025734184059,139.39647347241745
C++,11,4,119.30041015595087,70.4446141211547
C++,72,5,130.65963887559406,123.93406988838765
C++,92,2,398.84962072401277,158.24066782508942
C++,31,4,23.352505855899405,59.69650735129142
